Timestamp,Accel_X_g,Accel_Y_g,Accel_Z_g,Gyro_X_deg_per_s,Gyro_Y_deg_per_s,Gyro_Z_deg_per_s
258,-40.72417313842773,13.318943835449218,0.5901707092285156,-479.46564885496184,316.1526717557252,342.99236641221376
259,-56.34155056762695,21.88539737548828,24.809914703369138,310.412213740458,-43.52671755725191,22.198473282442748
260,15.998055493164062,37.46087627563476,46.29548040161133,-72.61068702290076,116.67175572519083,-29.129770992366414
261,-55.404220617675776,7.357381701660156,-23.23333291015625,138.01526717557252,257.48091603053433,1.9541984732824427
262,-45.61433002929687,-4.689043951416015,44.5237711730957,-214.10687022900763,425.69465648854964,315.08396946564886
263,-39.49953898925781,3.5494039611816404,22.774843292236326,489.22137404580155,109.23664122137404,-333.206106870229
264,-49.009307983398436,3.5494039611816404,-24.119187524414063,-453.1603053435114,-386.99236641221376,288.9312977099237
265,3.70263286743164,3.5494039611816404,52.48449169311523,-187.84732824427482,-214.83969465648855,-257.8167938931298
266,-18.35394992675781,37.28729665527344,0.36391865234375,-110.01526717557252,-101.29770992366412,434.59541984732823
267,13.523648077392577,-19.37028853149414,-6.691793640136718,268.9770992366412,-42.56488549618321,-428.80916030534354
268,-38.261736730957026,28.510153369140625,-19.260155255126953,-204.0916030534351,313.2824427480916,-80.62595419847328
269,-46.22844275512695,-14.962563275146483,53.0555087890625,-47.81679389312977,-38.412213740458014,-440.1526717557252
270,-8.220491400146484,-13.995305804443358,-11.93150397338867,331.31297709923666,-351.0534351145038,357.0534351145038
271,-14.031218829345702,22.819136022949216,7.0473325866699215,-368.3206106870229,254.85496183206106,388.21374045801525
272,-37.61889358520508,3.2417490478515623,28.130672406005857,-164.76335877862596,493.2824427480916,-303.8625954198473
273,-26.287137127685547,3.2417490478515623,33.90907811279297,312.35114503816794,-315.9389312977099,-382.39694656488547
274,-43.153090722656245,3.2417490478515623,15.495273144531248,-207.09923664122138,58.83969465648855,-351.74045801526717
275,-18.331205010986327,3.2417490478515623,0.4848258361816406,266.1679389312977,31.114503816793892,38.732824427480914
276,-26.60197464599609,-23.74210076293945,31.159337506103515,-362.6412213740458,-102.30534351145039,-278.29007633587787
277,-52.33605119018554,-32.95379165039062,35.480871502685545,344.9465648854962,495.4503816793893,-278.53435114503816
278,-41.29279603271484,23.406912530517577,38.00316295166015,-159.09923664122138,-415.31297709923666,440.25954198473283
279,-29.64739915771484,-21.98715094604492,-11.874043133544921,-162.9618320610687,-473.9083969465649,-118.83969465648855
280,-34.56868067016601,6.706158850097656,13.898340637207031,282.44274809160305,65.7557251908397,494.6412213740458
281,-33.674446350097654,-12.673706488037109,13.898340637207031,98.62595419847328,132.38167938931298,287.8320610687023
282,-3.058592620849609,3.5494039611816404,13.898340637207031,-206.6412213740458,-148.77862595419847,417.48091603053433
283,-33.401507360839844,3.5494039611816404,39.63361428222656,-453.32824427480915,500.1832061068702,179.4351145038168
284,16.558298681640625,3.5494039611816404,-4.820725042724609,30.778625954198475,-160.19847328244273,281.69465648854964
285,-20.81279503173828,25.34382167358398,-2.6910826660156246,65.90839694656489,179.89312977099237,-264.80916030534354
286,-44.09401197509765,-29.455863024902342,-17.70990968017578,249.38931297709922,-288.90076335877865,454.62595419847327
287,-18.95609164428711,4.642357019042969,38.677130718994135,416.9770992366412,395.32824427480915,337.32824427480915
288,-18.64843673095703,38.38503811645508,36.52474342651367,-126.42748091603053,325.0229007633588,-295.89312977099235
289,-30.892384020996094,-31.446641705322264,-3.6487633300781246,280.1679389312977,-448.77862595419845,438.9770992366412
290,-4.218583325195312,-22.515072412109372,-11.962628594970703,-427.00763358778624,-448.7022900763359,227.98473282442748
291,3.7517140014648436,3.2417490478515623,35.77775250854492,-176.51908396946564,395.48091603053433,403.57251908396944
292,-4.529829541015625,3.2417490478515623,13.967772485351562,-305.19083969465646,371.87786259541986,-3.236641221374046
293,10.78348427734375,3.2417490478515623,-11.783063470458984,383.2824427480916,-199.25190839694656,300.9770992366412
294,11.398794104003905,3.2417490478515623,23.478738580322265,114.04580152671755,105.20610687022901,-430.42748091603056
295,-56.936509680175774,-19.45288848876953,15.844826586914062,438.8702290076336,487.7251908396947,46.152671755725194
296,-56.31401724853515,-24.69379592285156,-19.335572607421874,466.44274809160305,-341.1297709923664,41.908396946564885
297,-32.71556858520508,-5.722141967773437,36.802470819091795,-155.0229007633588,-411.46564885496184,10.396946564885496
298,-58.47119294433593,2.461239306640625,13.898340637207031,-256.8854961832061,-278.381679389313,330.6106870229008
299,-56.95805749511718,26.29192553100586,13.898340637207031,28.38167938931298,-258.67175572519085,-478.2290076335878
300,-2.7449522033691403,3.5494039611816404,13.898340637207031,-233.78625954198472,-203.70992366412213,-20.366412213740457
301,-48.72080668334961,3.5494039611816404,13.898340637207031,-253.70992366412213,-223.06870229007635,257.5419847328244
302,14.416685296630858,3.5494039611816404,52.80651181640625,191.17557251908397,-7.862595419847328,-171.74045801526717
303,2.1679496032714844,26.856957122802733,51.865590563964844,257.3893129770992,-410.29007633587787,-206.45801526717557
304,-6.092046124267577,5.459976885986328,26.73126153564453,225.98473282442748,-7.511450381679389,149.75572519083968
305,-14.356830255126953,-14.68483588256836,15.391125372314452,-356.59541984732823,-394.2290076335878,134.2290076335878
306,-1.485602130126953,-20.157980877685546,-11.581950531005859,197.9083969465649,-468.2290076335878,106.77862595419847
307,-6.998251452636718,-28.0791970703125,34.06470122070312,334.59541984732823,-218.0763358778626,52.01526717557252
308,-28.74239093017578,-11.802217083740233,-1.5071499450683592,456.0458015267176,200.12213740458014,-311.4503816793893
309,-58.75490584106445,3.2417490478515623,38.26293383178711,-90.79389312977099,-417.40458015267177,-260.7480916030534
310,-42.21216947021484,3.2417490478515623,24.72013214111328,42.58015267175573,-452.6412213740458,-229.8320610687023
311,2.8239608581542965,3.2417490478515623,40.61044855957031,457.40458015267177,-421.8320610687023,304.8702290076336
312,-45.29111280517578,3.2417490478515623,-8.112752325439452,-38.47328244274809,257.7709923664122,355.2671755725191
313,-12.496535565185546,42.45877224121094,31.152154901123044,-264.7022900763359,202.4885496183206,-12.51908396946565
314,-29.962236676025388,-25.90047355957031,14.33887374267578,399.89312977099235,-176.85496183206106,-298.0
315,5.286397265624999,28.631060552978514,8.602366564941406,298.6412213740458,467.87786259541986,280.2442748091603
316,-22.91250988769531,-2.0458453186035155,36.553473846435544,-377.46564885496184,-98.82442748091603,409.0687022900763
317,-58.47717844848633,38.92253638916016,13.898340637207031,235.86259541984734,69.45038167938931,467.618320610687
318,-6.3973068359375,-11.713631622314452,13.898340637207031,-170.793893129771,440.8854961832061,420.9312977099237
319,-23.272837237548828,3.5494039611816404,13.898340637207031,153.05343511450383,-454.03053435114504,425.23664122137404
320,-21.74413947753906,3.5494039611816404,13.898340637207031,-203.206106870229,288.80916030534354,351.31297709923666
321,-48.09472294921875,3.5494039611816404,13.558364001464843,-59.16030534351145,-406.5648854961832,316.7328244274809
322,7.99304224243164,30.838514483642577,6.495469104003906,413.69465648854964,-113.29770992366412,399.2519083969466
323,6.1638721740722655,-10.150217938232421,35.920207507324214,-90.62595419847328,-304.6106870229008,-338.9618320610687
324,-29.689297686767578,12.9095353515625,-2.6850971618652344,284.2442748091603,360.01526717557255,356.8396946564886
325,6.779182000732422,-32.415096276855465,29.79583966064453,-220.3206106870229,-331.63358778625957,176.9770992366412
326,-29.384036975097654,42.38455198974609,49.69883806152343,-91.38931297709924,-214.33587786259542,67.48091603053435
327,-46.844949682617184,-30.539239276123045,46.616303424072264,377.87786259541986,-452.6564885496183,-393.70992366412213
328,-12.196063256835936,14.86320390625,7.963114721679687,-333.3435114503817,333.08396946564886,-491.40458015267177
329,-19.241001641845703,3.2417490478515623,-23.64872689819336,139.89312977099237,-378.1679389312977,427.1603053435114
330,-50.20640881347656,3.2417490478515623,3.2537200561523436,394.3206106870229,196.10687022900763,-394.0
331,-33.354820428466795,3.2417490478515623,25.301923144531248,11.816793893129772,-378.77862595419845,258.2442748091603
332,3.7289690856933593,3.2417490478515623,41.54897561035156,106.27480916030534,-477.0687022900763,-164.42748091603053
333,-56.94728358764648,36.3260246887207,19.19910311279297,262.8854961832061,-20.137404580152673,488.0763358778626
334,-53.87671995849609,25.578453436279297,50.20521171264648,239.84732824427482,-176.9770992366412,253.49618320610688
335,-53.86834025268554,1.9704279663085937,41.094077294921874,-408.7480916030534,-16.946564885496183,-285.9389312977099
336,-39.77128087768554,4.7117888671875,-23.210587994384763,-138.99236641221373,-493.78625954198475,163.34351145038167
337,-29.063213952636715,26.083629986572266,13.898340637207031,21.053435114503817,-419.46564885496184,-231.58778625954199
338,3.1004911499023438,-23.315932867431638,13.898340637207031,-151.206106870229,-407.60305343511453,-438.85496183206106
339,-37.67874862670898,-6.2392895263671875,13.898340637207031,59.55725190839695,-75.23664122137404,-180.68702290076337
340,-16.84679998168945,3.5494039611816404,13.898340637207031,324.5496183206107,370.7175572519084,-457.8473282442748
341,-45.65503145751953,3.5494039611816404,0.6955155822753906,-484.9465648854962,167.72519083969465,179.87786259541986
342,-23.889344165039063,11.212046374511718,-13.717578411865233,-262.412213740458,-199.38931297709922,-362.9465648854962
343,-21.11207023925781,-31.62141842651367,-13.715184210205077,-203.80152671755727,277.6793893129771,-495.2977099236641
344,-53.587021557617184,-29.113492187499997,8.050503082275391,-75.1145038167939,-331.78625954198475,161.48091603053436
345,-60.32310792846679,-19.546262353515623,8.963891015625,61.49618320610687,-339.3587786259542,-459.96946564885496
346,-55.42098002929687,28.28270421142578,46.95268875732422,-427.2519083969466,39.847328244274806,102.76335877862596
347,-33.96055344848632,-17.669208251953123,19.043480004882813,-235.78625954198472,313.618320610687,356.76335877862596
348,-52.330065686035155,-19.16678139038086,-22.66351291503906,299.9083969465649,-221.64885496183206,-120.01526717557252
349,-18.306065893554685,3.2417490478515623,9.731232647705077,179.06870229007635,-2.595419847328244,430.9618320610687
350,-48.34970542602539,3.2417490478515623,53.20035798950195,-16.091603053435115,466.12213740458014,450.12213740458014
351,8.947131604003905,3.2417490478515623,-8.425195642089843,-414.1374045801527,-15.358778625954198,-398.7175572519084
352,-25.684995410156247,3.2417490478515623,36.942531616210935,-19.022900763358777,74.03053435114504,108.94656488549619
353,0.978031378173828,-24.361001892089842,-2.8502970764160156,-495.51145038167937,-219.58778625954199,-313.587786259542
354,-1.4724340209960938,-27.74640303955078,-15.371971759033203,391.87786259541986,124.21374045801527,311.60305343511453
355,-23.840263031005858,2.574963885498047,30.98456078491211,-412.8854961832061,124.10687022900764,-59.87786259541985
356,15.695188983154296,-3.5805285827636717,35.64367721557617,279.0687022900763,-79.17557251908397,-200.67175572519085
357,-21.393388934326172,-7.03536157836914,13.898340637207031,-448.21374045801525,397.78625954198475,193.98473282442748
358,-49.59588739013672,-12.925097662353515,13.898340637207031,-73.12977099236642,233.72519083969465,69.02290076335878
359,-44.399272686767574,3.5494039611816404,50.05677120971679,-18.793893129770993,-86.58015267175573,-290.1526717557252
360,4.322731097412109,3.5494039611816404,23.670274713134763,-140.41221374045801,-250.5648854961832,171.4198473282443
361,-16.517597253417968,3.5494039611816404,1.897404815673828,421.7709923664122,42.85496183206107,-156.21374045801528
362,6.472724188232421,40.64037608032226,31.012094104003904,-125.48091603053435,125.00763358778626,-182.93129770992365
363,-10.988188519287108,-30.710424694824216,-10.653000286865234,206.59541984732823,-167.93893129770993,-182.6259541984733
364,-6.999448553466796,-4.271255761718749,8.979453326416015,499.4503816793893,-155.9083969465649,13.007633587786259
365,15.983690283203124,-4.229357232666016,-25.039758062744138,397.5419847328244,285.8473282442748,298.3206106870229
366,16.28655679321289,17.872715393066404,19.990386761474607,151.16030534351145,184.36641221374046,470.1526717557252
367,-46.53490056762695,-35.74782498779297,-18.027141400146483,61.14503816793893,-370.48854961832063,239.48091603053436
368,-39.46841436767578,35.9812596496582,11.97699380493164,-20.900763358778626,-315.46564885496184,-292.01526717557255
369,-7.887697369384765,-26.18298935546875,-17.788918334960936,-91.02290076335878,278.9312977099237,-323.1145038167939
370,-4.21978042602539,3.2417490478515623,-21.55858884887695,-438.39694656488547,376.48854961832063,-22.35114503816794
371,-18.019958795166016,3.2417490478515623,-14.542380883789061,58.30534351145038,-206.3969465648855,418.80916030534354
372,-25.075671087646484,3.2417490478515623,43.68340639038086,59.19083969465649,3.7404580152671754,-269.87786259541986
373,-47.14183068847656,-26.799496282958984,-17.278953381347655,114.3206106870229,-153.0229007633588,-86.4885496183206
374,-18.64364832763672,-1.0821791503906248,14.951789367675781,-342.67175572519085,132.03053435114504,-59.221374045801525
375,-16.193182928466797,-2.9173347229003905,32.15891669921875,431.32824427480915,14.67175572519084,276.8702290076336
376,-39.17392756347656,-1.083376251220703,23.330298077392577,-447.74045801526717,233.3740458015267,284.4580152671756
377,4.961982940673828,8.092401611328125,7.116764434814453,-41.23664122137404,-259.09923664122135,-462.2442748091603
378,-20.775684906005857,-28.4347360168457,-6.342240197753906,21.236641221374047,112.21374045801527,-278.7328244274809
379,-46.52053535766601,-18.38028614501953,-11.846509814453125,-80.61068702290076,166.9770992366412,-138.03053435114504
380,-34.88710949096679,36.400244940185544,13.898340637207031,-88.82442748091603,-376.1526717557252,-223.7709923664122
381,-20.49316911010742,32.07631674194336,4.088099334716796,-120.45801526717557,241.54198473282443,-383.74045801526717
382,-49.31456869506836,3.5494039611816404,3.764882110595703,183.86259541984734,-74.76335877862596,226.45801526717557
383,-24.805126300048826,13.979743493652343,23.970747021484375,187.4198473282443,-250.38167938931298,-175.75572519083968
384,12.891578839111327,-11.124658013916015,22.129605944824217,-78.4885496183206,-375.17557251908397,-167.46564885496184
385,-19.58816088256836,-25.16665075073242,32.86879749145508,476.35114503816794,336.35114503816794,262.80916030534354
386,-11.927912670898436,-32.484528125,23.075315600585935,249.23664122137404,27.862595419847327,16.717557251908396
387,-7.937975604248046,-32.74789030761718,27.98821740722656,-399.78625954198475,-444.8396946564886,-198.18320610687022
388,17.19874762573242,-9.732429748535155,-7.875726361083984,229.45038167938932,86.87022900763358,-159.08396946564886
389,-52.04874699096679,33.82408395385742,-0.8547299926757812,-200.59541984732823,-112.22900763358778,-206.06106870229007
390,-40.69783692016601,-33.5786782836914,15.978901879882812,-314.0458015267176,368.6412213740458,130.0
391,13.565546606445311,3.2417490478515623,34.31130399169922,-145.93893129770993,-389.41984732824426,-479.64885496183206
392,-56.61448955688476,3.2417490478515623,12.142193719482421,339.09923664122135,188.9618320610687,-362.412213740458
393,-2.081758343505859,3.2417490478515623,3.8235400512695312,382.7175572519084,-34.38167938931298,278.0458015267176
394,-39.16794205932617,3.2417490478515623,39.67192150878906,-69.93893129770993,199.32824427480915,-23.64885496183206
395,-35.79570902099609,-5.963956335449218,-2.2924480895996093,-280.67175572519085,-262.3206106870229,-0.5343511450381679
396,-10.356119281005858,-20.40338654785156,-19.408595758056638,376.25954198473283,354.7328244274809,-0.7022900763358778
397,-39.772477978515624,27.097574389648436,3.9169139160156248,130.3053435114504,295.80152671755724,468.3206106870229
398,-46.50257884521484,32.32291951293945,-23.300370556640623,470.7022900763359,-208.74809160305344,57.7557251908397
399,-23.50627189941406,35.38031503295898,-3.6547488342285153,318.21374045801525,-302.7022900763359,37.908396946564885
400,-24.407688824462888,-7.277175946044921,-22.282834851074217,216.06106870229007,170.29007633587787,95.98473282442748
401,-53.21352609863281,2.469619012451172,13.898340637207031,32.30534351145038,-478.4732824427481,431.98473282442745
402,15.419855792236326,-8.614337573242187,13.898340637207031,305.7557251908397,-1.5725190839694656,111.83206106870229
403,0.08738836059570312,-34.69557335815429,32.58508459472656,-316.0610687022901,459.7709923664122,-317.89312977099235
404,7.426813549804687,39.128437731933595,8.371326104736328,429.5419847328244,-438.76335877862596,-388.01526717557255
405,5.875370874023437,14.279018701171875,-5.431246466064453,491.9389312977099,202.29007633587787,265.1145038167939
406,-7.3274541809082026,-25.228899993896484,0.9900023864746094,50.12213740458015,65.6030534351145,-359.69465648854964
407,14.110227484130858,42.52820408935547,-5.438429071044921,-165.0229007633588,-24.259541984732824,-261.8167938931298
408,5.821501336669922,41.94162468261719,-9.406818322753905,-345.0687022900763,-4.702290076335878,402.793893129771
409,6.120776544189453,36.13688275756836,-22.576124554443357,-67.7557251908397,-434.5038167938931,-46.534351145038165
410,11.020510241699219,27.290307623291014,-11.85608662109375,-318.412213740458,-398.8396946564886,74.67175572519083
411,-12.574347119140624,-29.375657269287107,-22.28163775024414,37.19083969465649,50.87022900763359,-226.35114503816794
412,-20.227412725830078,11.082759484863281,-23.214179296875,127.61832061068702,74.74809160305344,-222.4885496183206
413,15.037980627441405,-31.48734313354492,28.51254757080078,-192.25954198473283,-464.381679389313,234.93129770992365
414,-12.224793676757812,-24.10003391113281,-24.84702482910156,-360.1832061068702,44.01526717557252,16.076335877862597
415,-23.554155932617185,26.501418176269528,27.471069848632812,183.4198473282443,12.687022900763358,-11.374045801526718
416,-23.24530391845703,11.480196960449218,49.77425541381836,371.587786259542,465.55725190839695,277.7557251908397
417,-16.18480322265625,40.590097845458985,2.5761609863281247,-347.63358778625957,23.083969465648856,77.92366412213741
418,-32.11342686767578,5.949591125488281,31.725566198730466,27.770992366412212,-16.442748091603054,58.06106870229008
419,-56.312820147705075,40.572141333007814,-2.2457611572265623,462.2442748091603,-71.5114503816794,225.78625954198472
420,-52.016425268554684,7.168239770507812,-9.26316622314453,-299.4503816793893,-302.3358778625954,256.9312977099237
421,-34.836831256103515,4.721365673828124,19.281703070068357,-396.80916030534354,-361.1145038167939,-450.7022900763359
422,1.9596540588378906,6.5505357421875,1.8662801940917968,-439.96946564885496,-275.206106870229,166.68702290076337
423,-60.22853696289062,41.42687132568359,13.898340637207031,212.35114503816794,-40.656488549618324,-251.57251908396947
424,-1.0690110412597655,5.190629199218749,13.898340637207031,-92.51908396946565,342.51908396946567,-314.01526717557255
425,-39.37384340209961,-25.51141578979492,13.898340637207031,-429.17557251908397,-114.47328244274809,143.55725190839695
426,10.269928021240235,3.5494039611816404,13.898340637207031,359.78625954198475,303.96946564885496,-285.7709923664122
427,4.135983367919922,3.5494039611816404,13.898340637207031,-457.46564885496184,171.5267175572519,70.47328244274809
428,-5.680243438720702,7.886500268554687,13.898340637207031,23.053435114503817,-320.412213740458,489.4961832061069
429,-6.918045697021484,-7.079654309082031,13.898340637207031,-391.41984732824426,-484.2290076335878,-182.36641221374046
430,-31.44903590698242,15.971719274902343,13.898340637207031,331.40458015267177,-229.6030534351145,-373.51145038167937
431,1.341950030517578,27.055675860595702,10.82179150390625,280.4580152671756,-428.35114503816794,286.99236641221376
432,-36.66360712280273,38.45566706542969,14.749479327392578,155.2824427480916,-1.9694656488549618,341.23664122137404
433,-13.680468286132811,11.19169566040039,3.669114044189453,42.045801526717554,-201.3587786259542,172.87022900763358
434,-37.28131115112304,37.537490728759764,14.314931726074217,14.67175572519084,283.1145038167939,-155.6793893129771
435,-22.887370770263672,-5.687426043701172,14.205995550537109,101.12977099236642,-440.2290076335878,82.62595419847328
436,9.267954626464844,-9.088389501953124,14.205995550537109,332.21374045801525,-175.3587786259542,66.65648854961832
437,8.039729174804688,32.57790198974609,14.205995550537109,-50.778625954198475,343.7557251908397,7.755725190839694
438,15.400702178955077,-32.68803526611328,14.205995550537109,414.8854961832061,-368.381679389313,-31.66412213740458
439,-0.5279214660644531,30.473398730468748,21.314380279541016,-291.98473282442745,-1.3587786259541985,-403.09923664122135
440,-25.34023037109375,-5.055356805419922,-8.360552197265624,-193.75572519083968,264.12213740458014,-395.41984732824426
441,0.7254431030273437,-24.95596100463867,-6.751648681640624,-404.59541984732823,-474.6564885496183,-254.77862595419847
442,-14.885948822021483,-14.53759248046875,11.390414398193359,369.17557251908397,-119.05343511450381,-290.19847328244276
443,2.607285607910156,28.310237530517576,13.898340637207031,149.95419847328245,10.01526717557252,377.9083969465649
444,6.296750366210937,-22.021866870117186,13.898340637207031,270.6412213740458,-63.93893129770992,-466.30534351145036
445,-21.280861456298826,-15.387534069824218,13.898340637207031,148.93129770992365,-208.06106870229007,-16.458015267175572
446,-21.280861456298826,-2.8574796813964842,13.898340637207031,-359.5267175572519,-426.53435114503816,433.587786259542
447,-21.280861456298826,-0.6787561706542968,13.898340637207031,-418.48854961832063,-175.61832061068702,-280.77862595419845
448,-47.64581013793945,16.83602607421875,13.898340637207031,-418.7175572519084,442.2442748091603,387.96946564885496
449,-28.06483186035156,-31.829713970947264,13.898340637207031,100.54961832061069,-116.33587786259542,5.32824427480916
450,5.6311623046875,-30.851682592773436,13.898340637207031,-403.9083969465649,333.41984732824426,271.23664122137404
451,-52.603004675292965,-17.319654809570313,37.47045308227539,-419.31297709923666,-72.51908396946565,138.2290076335878
452,-30.24235827026367,3.2417490478515623,-20.548235748291013,-462.2290076335878,64.21374045801527,438.67175572519085
453,-51.38675023193359,15.799336755371092,14.37119546508789,-208.70229007633588,376.8702290076336,-18.9618320610687
454,-19.498378320312497,33.85042017211914,29.633033947753905,57.343511450381676,-299.09923664122135,-367.0381679389313
455,2.8706477905273435,13.603853833007811,0.43454760131835934,417.41984732824426,330.0458015267176,266.01526717557255
456,7.442375860595702,6.82467183227539,14.205995550537109,202.74809160305344,-472.0458015267176,183.80152671755727
457,15.394716674804686,-5.1319712585449215,14.205995550537109,-125.34351145038168,121.34351145038168,-93.81679389312977
458,-13.10705698852539,13.266271398925781,14.205995550537109,-312.2290076335878,-8.534351145038167,273.2977099236641
459,-39.149985546874994,-11.544840405273437,50.388368139648435,258.9770992366412,-126.2442748091603,132.42748091603053
460,-44.344206048583985,-28.373683874511716,28.392837487792967,396.30534351145036,443.9541984732824,495.7557251908397
461,17.26937657470703,-18.237831146240232,9.749189160156249,255.9083969465649,33.404580152671755,-289.9389312977099
462,-52.5682887512207,17.332822918701172,48.753128405761714,-1.9694656488549618,1.9541984732824427,-106.47328244274809
463,8.437166650390624,17.60695900878906,13.898340637207031,111.05343511450381,1.9541984732824427,280.3206106870229
464,-21.280861456298826,-33.62536521606445,13.898340637207031,227.74045801526717,-474.76335877862596,-306.1526717557252
465,-21.280861456298826,-29.750349829101562,13.898340637207031,71.02290076335878,25.801526717557252,221.55725190839695
466,-21.280861456298826,24.441207647705077,13.898340637207031,-300.85496183206106,-133.80152671755727,-270.3206106870229
467,-21.280861456298826,8.802282403564453,13.898340637207031,-160.35114503816794,-316.9618320610687,-374.9312977099237
468,-41.81712619628906,5.159504577636718,13.898340637207031,370.91603053435114,305.4351145038168,-249.38931297709922
469,-39.08773630371093,-9.491812481689452,13.898340637207031,452.77862595419845,-299.9541984732824,-151.26717557251908
470,-14.897919830322264,-24.46395256347656,13.898340637207031,483.618320610687,48.0763358778626,204.53435114503816
471,-33.00526698608398,-7.837419134521484,-23.511060302734375,248.90076335877862,48.50381679389313,12.885496183206106
472,-57.83792660522461,-17.306486700439454,31.580716998291013,413.2671755725191,353.2824427480916,423.0534351145038
473,7.7416510681152335,-31.11145347290039,-13.824120385742187,307.9541984732824,-342.59541984732823,133.45038167938932
474,-53.23986231689453,-4.781220715332031,15.829264276123046,331.3435114503817,-483.2519083969466,-105.19083969465649
475,-30.257920581054687,-9.108740216064453,50.09747263793945,-360.3206106870229,130.44274809160305,-304.77862595419845
476,3.7409400939941406,-7.607575775146484,14.205995550537109,-152.85496183206106,-405.51145038167937,257.9083969465649
477,-32.126594976806636,-15.5910412109375,14.205995550537109,-168.0763358778626,234.8854961832061,195.38931297709922
478,-26.306290740966794,36.51516661987304,14.205995550537109,-77.87786259541984,-207.5267175572519,-410.42748091603056
479,-52.65687421264648,-9.740809454345703,22.499510101318357,-116.4885496183206,366.6412213740458,347.74045801526717
480,-21.696255444335936,17.87510959472656,10.602722052001953,274.9312977099237,-79.3587786259542,-336.36641221374043
481,-54.78771369018554,-27.76555665283203,2.9759926635742184,-475.09923664122135,342.5648854961832,496.01526717557255
482,-36.080619018554685,25.58803024291992,5.473144995117187,-1.9694656488549618,-404.0916030534351,257.41984732824426
483,-46.478636828613276,28.9710371887207,7.356184600830078,482.58015267175574,-259.618320610687,-184.35114503816794
484,2.8981811096191405,21.90455098876953,13.898340637207031,306.1679389312977,260.19847328244276,382.2442748091603
485,-17.92538782958984,40.242938604736324,13.898340637207031,-22.290076335877863,-228.1679389312977,151.61832061068702
486,-21.280861456298826,23.61520807495117,13.898340637207031,121.77099236641222,471.8320610687023,249.57251908396947
487,-21.280861456298826,36.75338968505859,13.898340637207031,359.69465648854964,-118.01526717557252,-351.98473282442745
488,-21.280861456298826,-19.639636218261717,13.898340637207031,-168.25954198473283,316.6412213740458,-394.25954198473283
489,-18.84595836791992,-16.515203051757812,13.898340637207031,195.00763358778627,-100.9618320610687,126.12213740458016
490,8.100781317138672,-8.805873706054687,13.898340637207031,245.31297709923663,-18.366412213740457,481.9236641221374
491,3.4763808105468748,-8.14028564453125,47.28428568725586,174.68702290076337,-88.47328244274809,243.5114503816794
492,-6.0333881835937495,-28.335376647949218,41.724949432373045,-278.7175572519084,334.0458015267176,251.14503816793894
493,4.990713360595703,3.2417490478515623,7.934384301757812,-28.610687022900763,-1.9694656488549618,434.51908396946567
494,-22.282834851074217,32.04279791870117,-24.27840193481445,-321.9541984732824,-111.58778625954199,289.3587786259542
495,-27.791892871093747,24.019828155517576,-10.238803399658202,330.7480916030534,-244.59541984732823,367.3435114503817
496,-37.29687346191406,34.40467785644531,8.712499841308594,-415.206106870229,118.59541984732824,339.9389312977099
497,-18.628086016845703,-26.326641455078125,14.205995550537109,320.1374045801527,262.4580152671756,-363.55725190839695
498,-25.99863582763672,29.73837882080078,14.205995550537109,457.41984732824426,89.96946564885496,-195.49618320610688
499,-26.001030029296874,-35.83042494506836,14.205995550537109,-105.1145038167939,-172.50381679389312,-7.938931297709924
500,-50.204014611816405,41.73332913818359,10.85291612548828,430.76335877862596,178.8854961832061,320.36641221374043
501,-10.047267266845703,19.397821850585938,22.250513128662107,360.8702290076336,-497.74045801526717,-437.9236641221374
502,-26.59000363769531,29.532477478027342,10.64222637939453,-279.7251908396947,143.17557251908397,-113.63358778625954
503,-55.37070179443359,-32.022447204589845,6.720524060058593,282.99236641221376,405.0534351145038,-277.98473282442745
504,-58.72258411865234,6.5972226745605465,30.710424694824216,91.17557251908397,400.99236641221376,-113.98473282442748
505,-51.34964010620117,-19.814412939453124,13.898340637207031,493.63358778625957,-462.82442748091603,-297.78625954198475
506,-60.227339862060546,-12.203245861816406,13.898340637207031,-241.32824427480915,-67.89312977099236,-434.5038167938931
507,-34.47410970458984,37.68593123168945,13.898340637207031,402.85496183206106,210.21374045801528,-238.76335877862596
508,-43.66544987792968,-6.4655415832519525,13.898340637207031,-457.32824427480915,-156.68702290076337,-105.5114503816794
